t,ax,ay,az,gx,gy,gz
22143, 0.65, -0.35, 0.71, 1.05, -0.63, 0.91
22144, 0.64, -0.35, 0.70, 0.91, -0.91, 0.70
22145, 0.65, -0.35, 0.70, 1.05, -0.63, 0.35
22146, 0.65, -0.35, 0.70, 0.77, -0.77, 0.63
22147, 0.65, -0.35, 0.70, 0.70, -1.12, 0.35
22148, 0.65, -0.35, 0.70, 0.98, -0.98, 0.07
22149, 0.65, -0.35, 0.70, 0.84, -0.77, 0.07
22150, 0.65, -0.35, 0.70, 1.82, -0.77, 0.35
22151, 0.65, -0.35, 0.70, 1.47, -0.91, 0.70
22152, 0.64, -0.35, 0.70, 1.26, -1.33, 0.84
22153, 0.64, -0.35, 0.70, 2.38, -2.31, 0.98
22154, 0.65, -0.35, 0.70, 1.75, -2.45, 1.05
22155, 0.65, -0.35, 0.71, 1.12, -2.94, 0.91
22156, 0.64, -0.35, 0.70, 0.56, -2.38, 0.63
22157, 0.65, -0.35, 0.70, 0.21, -2.38, 0.56
22158, 0.65, -0.35, 0.70, -0.07, -2.38, 0.21
22159, 0.65, -0.35, 0.70, -0.42, -2.10, 0.07
22160, 0.65, -0.35, 0.70, -0.77, -2.10, -0.21
22161, 0.65, -0.35, 0.70, -0.42, -2.59, 0.07
22162, 0.65, -0.35, 0.70, 0.00, -2.80, 0.21
22163, 0.65, -0.35, 0.70, 0.00, -2.87, 0.21
22164, 0.65, -0.35, 0.70, 0.21, -2.59, 0.35
22165, 0.65, -0.35, 0.70, 0.35, -2.38, 0.28
22166, 0.65, -0.35, 0.70, 0.14, -2.73, 0.49
22167, 0.65, -0.35, 0.70, -0.14, -2.31, 0.42
22168, 0.65, -0.35, 0.70, -0.07, -2.17, 0.14
22169, 0.65, -0.35, 0.70, 0.07, -2.24, 0.42
22170, 0.65, -0.35, 0.69, 0.21, -3.15, 1.61
22171, 0.65, -0.35, 0.70, 1.12, -3.99, 2.80
22172, 0.65, -0.34, 0.70, 0.42, -4.41, 1.96
22173, 0.65, -0.35, 0.70, 0.35, -3.78, 0.84
22174, 0.65, -0.35, 0.70, 0.28, -3.64, 1.68
22175, 0.66, -0.35, 0.70, -1.12, -0.98, 0.00
22176, 0.65, -0.35, 0.69, -0.49, -1.68, 0.07
22177, 0.66, -0.36, 0.69, -0.35, -2.38, 0.21
22178, 0.66, -0.35, 0.69, -0.84, -0.84, 0.00
22179, 0.65, -0.35, 0.69, 0.00, -1.89, 0.63
22180, 0.66, -0.36, 0.69, 0.42, -1.96, 0.63
22181, 0.66, -0.35, 0.69, 0.00, -1.05, 0.35
22182, 0.66, -0.36, 0.69, -0.35, -1.54, 0.21
22183, 0.66, -0.35, 0.69, -0.35, 0.56, 0.28
22184, 0.66, -0.35, 0.69, -0.84, 0.28, 0.21
22185, 0.66, -0.35, 0.69, -0.91, 1.19, 0.14
22186, 0.65, -0.35, 0.69, -0.35, 1.40, -0.70
