t,ax,ay,az,gx,gy,gz
31412, 0.64, -0.26, 0.76, 0.63, 0.91, -2.03
31413, 0.63, -0.26, 0.76, 2.87, 0.49, -1.47
31414, 0.62, -0.25, 0.76, 2.94, -0.42, -0.21
31415, 0.62, -0.24, 0.76, 1.96, -0.84, -0.56
31416, 0.63, -0.25, 0.76, 0.84, -0.91, -0.28
31417, 0.62, -0.26, 0.76, 2.66, -1.47, 1.05
31418, 0.62, -0.24, 0.77, 2.17, -0.77, 1.33
31419, 0.62, -0.24, 0.77, 1.40, 0.07, 0.42
31420, 0.62, -0.25, 0.76, 0.00, 0.00, -0.21
31421, 0.62, -0.25, 0.77, 0.28, -0.49, 0.00
31422, 0.62, -0.25, 0.77, -0.14, -0.14, 0.35
31423, 0.62, -0.25, 0.76, -0.07, -0.07, 0.07
31424, 0.62, -0.25, 0.76, 0.14, -0.42, 0.07
31425, 0.63, -0.25, 0.76, 0.42, -0.49, 0.35
31426, 0.62, -0.26, 0.76, 0.21, -0.77, 0.63
31427, 0.62, -0.25, 0.76, 0.49, -0.91, 0.77
31428, 0.62, -0.25, 0.76, 0.91, -0.84, 1.26
31429, 0.62, -0.25, 0.76, 0.42, -0.35, 1.19
31430, 0.62, -0.25, 0.76, 0.35, -1.19, 1.12
31431, 0.62, -0.25, 0.77, 0.21, -1.05, 0.77
31432, 0.62, -0.25, 0.76, 0.42, -1.33, 0.84
31433, 0.62, -0.25, 0.77, 0.42, -1.26, 0.70
31434, 0.62, -0.26, 0.76, 0.14, -0.84, 0.14
31435, 0.62, -0.26, 0.77, 0.42, -1.19, 0.28
31436, 0.62, -0.26, 0.76, 0.28, -1.26, 0.56
31437, 0.62, -0.26, 0.76, -0.35, -2.31, 0.70
31438, 0.62, -0.26, 0.76, 0.00, -2.45, 1.26
31439, 0.62, -0.26, 0.77, 0.35, -1.82, 1.33
31440, 0.62, -0.25, 0.77, 0.56, -1.96, 1.05
31441, 0.62, -0.25, 0.76, 0.21, -2.17, 0.98
31442, 0.62, -0.25, 0.77, 0.07, -2.24, 0.70
31443, 0.62, -0.25, 0.76, -0.56, -2.17, 0.49
31444, 0.62, -0.25, 0.76, -0.56, -2.03, -0.28
31445, 0.62, -0.26, 0.76, -0.14, -1.75, -0.35
